text,label
A futuristic city skyline with neon lights and flying vehicles #47,0
A futuristic city skyline with neon lights and flying vehicles #37,0
A futuristic city skyline with neon lights and flying vehicles #24,0
A futuristic city skyline with neon lights and flying vehicles #55,0
A futuristic city skyline with neon lights and flying vehicles #360,0
A futuristic city skyline with neon lights and flying vehicles #4,0
A Roman aqueduct arching across a rugged hillside under midday sun.,1
A futuristic city skyline with neon lights and flying vehicles #308,0
A 16th‐century Aztec marketplace with feathered priests and maize stalls.,1
A futuristic city skyline with neon lights and flying vehicles #202,0
A 1920s German Expressionist film set with stark shadows and angular shapes.,1
A futuristic city skyline with neon lights and flying vehicles #451,0
A futuristic city skyline with neon lights and flying vehicles #89,0
A 1950s soda jerk handing a malted milkshake to a couple in vintage attire.,1
A futuristic city skyline with neon lights and flying vehicles #190,0
"A medieval tapestry depicting a hunt in a forest, hung in a great hall.",1
A futuristic city skyline with neon lights and flying vehicles #121,0
"A medieval monastery’s courtyard at dawn, monks walking along arcades.",1
A 16th‐century Venetian palazzo balcony overlooking gondolas in a canal.,1
A futuristic city skyline with neon lights and flying vehicles #320,0
A futuristic city skyline with neon lights and flying vehicles #465,0
A 1920s British aristocrat’s country estate lawn party with croquet.,1
A futuristic city skyline with neon lights and flying vehicles #134,0
A futuristic city skyline with neon lights and flying vehicles #123,0
A futuristic city skyline with neon lights and flying vehicles #326,0
A 16th‐century Spanish conquistador’s camp in tropical forest at dawn.,1
A 1950s Hollywood red carpet premiere with black‐and‐white film cameras flashing.,1
A futuristic city skyline with neon lights and flying vehicles #422,0
A 1920s rooftop party in Manhattan with skyline view and flapper attendees.,1
A 19200s Parisian couture sample gown displayed on a dress form in an atelier.,1
A futuristic city skyline with neon lights and flying vehicles #178,0
A futuristic city skyline with neon lights and flying vehicles #351,0
A futuristic city skyline with neon lights and flying vehicles #162,0
A futuristic city skyline with neon lights and flying vehicles #14,0
A futuristic city skyline with neon lights and flying vehicles #233,0
A 1920s Prohibition‐era rumrunner’s boat speeding through misty harbor.,1
A futuristic city skyline with neon lights and flying vehicles #402,0
A 1950s suburban backyard lawn sprinkler creating a rainbow in the afternoon sun.,1
"A 1800s Wild West gunslinger in dusty terrain, leather holster, and six‐shooter.",1
A futuristic city skyline with neon lights and flying vehicles #416,0
A futuristic city skyline with neon lights and flying vehicles #58,0
A futuristic city skyline with neon lights and flying vehicles #456,0
A 1950s drive-in speaker pole next to a red Thunderbird under a dusky sky.,1
"An early 20th‐century steamship’s grand dining salon, white‐gloved waiters serving.",1
A futuristic city skyline with neon lights and flying vehicles #420,0
A futuristic city skyline with neon lights and flying vehicles #148,0
A futuristic city skyline with neon lights and flying vehicles #243,0
A futuristic city skyline with neon lights and flying vehicles #387,0
A futuristic city skyline with neon lights and flying vehicles #78,0
A futuristic city skyline with neon lights and flying vehicles #345,0
A futuristic city skyline with neon lights and flying vehicles #107,0
A 1950s drive-in neon sign reading “Burger Barn” glowing in late evening.,1
A 1950s suburban mailbox overflowing with handwritten letters.,1
A futuristic city skyline with neon lights and flying vehicles #293,0
A 1920s Harlem Renaissance jam session with saxophone and upright bass.,1
"Edo‐period Japanese village beside a cherry blossom grove, painted in ukiyo‐e style.",1
A futuristic city skyline with neon lights and flying vehicles #406,0
A Roman gladiator battle reenactment in the Colosseum under midday sun.,1
A futuristic city skyline with neon lights and flying vehicles #22,0
A 1950s suburban backyard patio set with lawn chairs and a metal picnic table.,1
A futuristic city skyline with neon lights and flying vehicles #424,0
A futuristic city skyline with neon lights and flying vehicles #181,0
A medieval knight’s armor leaning against a stone castle wall at sunrise.,1
A futuristic city skyline with neon lights and flying vehicles #491,0
A futuristic city skyline with neon lights and flying vehicles #281,0
A futuristic city skyline with neon lights and flying vehicles #218,0
A futuristic city skyline with neon lights and flying vehicles #363,0
A futuristic city skyline with neon lights and flying vehicles #368,0
A futuristic city skyline with neon lights and flying vehicles #447,0
A futuristic city skyline with neon lights and flying vehicles #445,0
A futuristic city skyline with neon lights and flying vehicles #211,0
A futuristic city skyline with neon lights and flying vehicles #482,0
A futuristic city skyline with neon lights and flying vehicles #332,0
A futuristic city skyline with neon lights and flying vehicles #139,0
A futuristic city skyline with neon lights and flying vehicles #27,0
A 1950s ice cream soda in a tall glass with whipped cream and a cherry on top at a soda counter.,1
A futuristic city skyline with neon lights and flying vehicles #436,0
A 17th‐century Mughal emperor’s court in full ceremonial regalia.,1
A 1950s children’s playground with metal merry-go-round and tetherball pole.,1
A futuristic city skyline with neon lights and flying vehicles #131,0
A futuristic city skyline with neon lights and flying vehicles #220,0
A futuristic city skyline with neon lights and flying vehicles #18,0
A futuristic city skyline with neon lights and flying vehicles #347,0
A futuristic city skyline with neon lights and flying vehicles #142,0
"A medieval castle’s portcullis partially raised at dusk, guards in silhouette.",1
"A medieval grain mill beside a flowing river, miller turning a wooden wheel.",1
A futuristic city skyline with neon lights and flying vehicles #301,0
A medieval tapestry showing knights seated at a round table.,1
A futuristic city skyline with neon lights and flying vehicles #182,0
"19th‐century cotton plantation overseer’s house at sunset, cotton fields stretching behind.",1
A futuristic city skyline with neon lights and flying vehicles #242,0
A futuristic city skyline with neon lights and flying vehicles #306,0
A futuristic city skyline with neon lights and flying vehicles #83,0
A futuristic city skyline with neon lights and flying vehicles #254,0
A futuristic city skyline with neon lights and flying vehicles #72,0
A futuristic city skyline with neon lights and flying vehicles #421,0
A futuristic city skyline with neon lights and flying vehicles #375,0
A futuristic city skyline with neon lights and flying vehicles #76,0
A French Impressionist painter capturing a 19th‐century riverbank plein air.,1
A futuristic city skyline with neon lights and flying vehicles #275,0
A futuristic city skyline with neon lights and flying vehicles #339,0
A 16th‐century Japanese tea ceremony inside a tatami room with sliding screens.,1
A futuristic city skyline with neon lights and flying vehicles #21,0
A futuristic city skyline with neon lights and flying vehicles #140,0
A futuristic city skyline with neon lights and flying vehicles #231,0
A futuristic city skyline with neon lights and flying vehicles #321,0
A futuristic city skyline with neon lights and flying vehicles #39,0
A 1920s Parisian streetlamp casting amber light on wet cobblestones after rain.,1
A Roman mosaic of Pegasus carved into the floor of an ancient villa beneath morning sun.,1
A medieval tapestry workshop with artisans weaving scenes of chivalry.,1
"A Roman bust of Augustus carved in Carrara marble, lit by a single shaft of light.",1
A 1950s sock hop invitation design in retro hand-lettered typography.,1
A futuristic city skyline with neon lights and flying vehicles #106,0
A futuristic city skyline with neon lights and flying vehicles #62,0
A futuristic city skyline with neon lights and flying vehicles #112,0
A Roman amphitheater during gladiatorial games under midday light.,1
A 1950s drive‐in movie theater with retro cars parked under the stars.,1
A medieval blacksmith’s leather apron hanging beside an anvil in a timber forge.,1
A 1780s colonial Boston street protest during the Revolutionary era.,1
An early 20th‐century African safari camp with explorers and vintage jeeps.,1
"A medieval jousting tournament in a grassy field, knights charging on horseback.",1
A futuristic city skyline with neon lights and flying vehicles #329,0
A futuristic city skyline with neon lights and flying vehicles #330,0
A futuristic city skyline with neon lights and flying vehicles #227,0
A futuristic city skyline with neon lights and flying vehicles #230,0
A Viking longhouse interior with hearth fire and carved wooden beams.,1
"A medieval plague rally outside a walled city, banners waving.",1
A 1950s suburban gas station attendant pumping petrol into a chrome bumper car.,1
A medieval blacksmith’s forge glowing orange inside a timber workshop.,1
"An old Soviet space capsule re‐entry scene from 1961, with engineers in retro gear.",1
A futuristic city skyline with neon lights and flying vehicles #325,0
A 1920s Art Deco fashion advertisement featuring flapper attire.,1
A futuristic city skyline with neon lights and flying vehicles #400,0
A futuristic city skyline with neon lights and flying vehicles #353,0
A futuristic city skyline with neon lights and flying vehicles #499,0
A 1950s Marlon Brando–inspired rebel biker leaning on a vintage motorcycle.,1
A futuristic city skyline with neon lights and flying vehicles #249,0
A futuristic city skyline with neon lights and flying vehicles #9,0
A 1950s suburban barbershop with barber pole spinning outside and checkered floor inside.,1
A futuristic city skyline with neon lights and flying vehicles #277,0
A steam locomotive crossing a steel truss bridge over a misty river in 1890.,1
A futuristic city skyline with neon lights and flying vehicles #223,0
A futuristic city skyline with neon lights and flying vehicles #157,0
A futuristic city skyline with neon lights and flying vehicles #28,0
"A 1400s Italian gondola ride through a misty canal, masked Venetians aboard.",1
A futuristic city skyline with neon lights and flying vehicles #344,0
A medieval tapestry scene showing knights playing a heraldic game in a grassy meadow.,1
A 17th‐century Chinese scholar’s garden pavilion beside a koi pond.,1
A futuristic city skyline with neon lights and flying vehicles #414,0
A medieval hunter’s fur-lined cloak hanging by a fireplace in a stone lodge.,1
A Roman legion’s supply wagons pulled by oxen along a dusty road at midday.,1
A futuristic city skyline with neon lights and flying vehicles #366,0
A futuristic city skyline with neon lights and flying vehicles #138,0
A 1950s hairstyle salon with a woman under a patented bonnet hair dryer.,1
A futuristic city skyline with neon lights and flying vehicles #390,0
A medieval knight’s gauntlet and chainmail gloves resting on a wooden bench at dawn.,1
A futuristic city skyline with neon lights and flying vehicles #135,0
A futuristic city skyline with neon lights and flying vehicles #450,0
A futuristic city skyline with neon lights and flying vehicles #124,0
"A 1930s rural farmhouse porch at dusk, kerosene lamp glowing, radio playing swing.",1
A futuristic city skyline with neon lights and flying vehicles #415,0
A 1950s suburban family gathered around a black‐and‐white television set.,1
A futuristic city skyline with neon lights and flying vehicles #338,0
A medieval blacksmith forging a sword beside a forge fire at twilight.,1
A futuristic city skyline with neon lights and flying vehicles #146,0
A futuristic city skyline with neon lights and flying vehicles #216,0
A futuristic city skyline with neon lights and flying vehicles #477,0
An Art Nouveau Paris Métro entrance swarmed with early 20th‐century Parisiennes.,1
A futuristic city skyline with neon lights and flying vehicles #129,0
A futuristic city skyline with neon lights and flying vehicles #279,0
A futuristic city skyline with neon lights and flying vehicles #172,0
A 15th‐century Mayan temple pyramid surrounded by dense jungle mist.,1
A futuristic city skyline with neon lights and flying vehicles #29,0
A futuristic city skyline with neon lights and flying vehicles #434,0
A Roman senator’s marble bust displayed in a shadowy Peristyle atrium.,1
A futuristic city skyline with neon lights and flying vehicles #56,0
A futuristic city skyline with neon lights and flying vehicles #455,0
A futuristic city skyline with neon lights and flying vehicles #239,0
A futuristic city skyline with neon lights and flying vehicles #310,0
A Gatsby‐era ballroom filled with flappers in sequined dresses and crystal chandeliers.,1
A futuristic city skyline with neon lights and flying vehicles #283,0
A futuristic city skyline with neon lights and flying vehicles #290,0
"A 1930s London foggy street, gas lamps flickering, silhouettes passing.",1
"A 1950s American atomic era diner, “Atomic Café” neon sign glowing at night.",1
A futuristic city skyline with neon lights and flying vehicles #160,0
A medieval tapestry depicting the hunt of the white stag in a stylized forest.,1
A futuristic city skyline with neon lights and flying vehicles #145,0
A medieval steampunk–style alchemist’s lab with copper pipes and bubbling flasks.,1
A futuristic city skyline with neon lights and flying vehicles #11,0
A futuristic city skyline with neon lights and flying vehicles #234,0
A 1950s suburban mail carrier delivering letters to white picket fences.,1
A futuristic city skyline with neon lights and flying vehicles #437,0
A futuristic city skyline with neon lights and flying vehicles #274,0
A futuristic city skyline with neon lights and flying vehicles #173,0
A futuristic city skyline with neon lights and flying vehicles #26,0
A futuristic city skyline with neon lights and flying vehicles #141,0
A futuristic city skyline with neon lights and flying vehicles #195,0
A 1500s Aztec temple ceremony with priests in feathered headdresses.,1
A futuristic city skyline with neon lights and flying vehicles #273,0
A futuristic city skyline with neon lights and flying vehicles #439,0
A 1920s radio broadcast studio with announcer speaking into a large microphone.,1
A Roman mosaic of Pegasus carved into the floor of an ancient villa beneath morning sun.,1
A futuristic city skyline with neon lights and flying vehicles #217,0
A futuristic city skyline with neon lights and flying vehicles #411,0
"A 19th‐century gold rush camp at dawn, prospectors panning in a creek.",1
A futuristic city skyline with neon lights and flying vehicles #466,0
A futuristic city skyline with neon lights and flying vehicles #214,0
"A 1950s American gas station on Route 66, neon signage and classic cars.",1
A 1920s Paris fashion house atelier with seamstresses fitting a couture gown.,1
A futuristic city skyline with neon lights and flying vehicles #263,0
A Victorian era train station teeming with travelers and porters.,1
A futuristic city skyline with neon lights and flying vehicles #364,0
A 1920s French Riviera beach party with flappers dancing in white linen suits.,1
A futuristic city skyline with neon lights and flying vehicles #128,0
A futuristic city skyline with neon lights and flying vehicles #435,0
A futuristic city skyline with neon lights and flying vehicles #444,0
A futuristic city skyline with neon lights and flying vehicles #478,0
A futuristic city skyline with neon lights and flying vehicles #194,0
A futuristic city skyline with neon lights and flying vehicles #192,0
Byzantine‐style mosaic of a regal emperor overlooking a gold‐foiled chapel interior.,1
A futuristic city skyline with neon lights and flying vehicles #51,0
A 1950s main street parade with marching band and vintage convertibles.,1
A medieval scriptorium with monks hand‐copying illuminated manuscripts.,1
A 1920s roaring nightclub in Berlin with art deco lights and jazz performers.,1
A futuristic city skyline with neon lights and flying vehicles #404,0
A futuristic city skyline with neon lights and flying vehicles #313,0
A futuristic city skyline with neon lights and flying vehicles #389,0
A Roman scholar in togas studying scrolls by oil lamp in a marble library.,1
A futuristic city skyline with neon lights and flying vehicles #229,0
A futuristic city skyline with neon lights and flying vehicles #238,0
A 1950s suburban front porch with a wicker swing and a family greeting guests.,1
A futuristic city skyline with neon lights and flying vehicles #252,0
A futuristic city skyline with neon lights and flying vehicles #468,0
A 1920s Parisian perfume shop counter with crystal bottles and velvet cloth.,1
A futuristic city skyline with neon lights and flying vehicles #57,0
A futuristic city skyline with neon lights and flying vehicles #462,0
A 1930s New York City skyline with the Chrysler Building and vintage cars.,1
"1950s American diner interior, red vinyl booths and a jukebox playing doo‐wop.",1
A futuristic city skyline with neon lights and flying vehicles #33,0
A Roman bust of Marcus Aurelius placed atop a carved pedestal in a museum gallery.,1
A futuristic city skyline with neon lights and flying vehicles #226,0
A futuristic city skyline with neon lights and flying vehicles #88,0
A futuristic city skyline with neon lights and flying vehicles #117,0
A futuristic city skyline with neon lights and flying vehicles #176,0
A futuristic city skyline with neon lights and flying vehicles #115,0
A futuristic city skyline with neon lights and flying vehicles #70,0
A futuristic city skyline with neon lights and flying vehicles #41,0
A futuristic city skyline with neon lights and flying vehicles #19,0
A futuristic city skyline with neon lights and flying vehicles #365,0
Colonial‐era American frontier town with wooden storefronts and covered wagons.,1
A 1920s Parisian painter’s easel set up on Pont Neuf overlooking the Seine.,1
1960s British Invasion band performing on a black‐and‐white television broadcast.,1
A 1920s Parisian fashion designer sketching flapper dresses in a studio.,1
A futuristic city skyline with neon lights and flying vehicles #246,0
A futuristic city skyline with neon lights and flying vehicles #391,0
A futuristic city skyline with neon lights and flying vehicles #485,0
A futuristic city skyline with neon lights and flying vehicles #488,0
A futuristic city skyline with neon lights and flying vehicles #35,0
A futuristic city skyline with neon lights and flying vehicles #372,0
A 19500s suburban milk delivery man on a bicycle with glass bottles in wire rack.,1
A 1920s gangland deal taking place in a dark alley behind newsprint machines.,1
"A 1930s public library reading room, mahogany shelves and green reading lamps.",1
A futuristic city skyline with neon lights and flying vehicles #253,0
A futuristic city skyline with neon lights and flying vehicles #60,0
A futuristic city skyline with neon lights and flying vehicles #207,0
A Roman mosaic showing sea gods in a villa’s bath complex as morning light streams.,1
A 1950s suburban grocery store checkout lane with a smiling cashier.,1
A futuristic city skyline with neon lights and flying vehicles #350,0
A futuristic city skyline with neon lights and flying vehicles #315,0
A Renaissance‐era Italian sculpture studio with marble chips and chisels.,1
A 1950s suburban housewife ironing on an ironing board in pastel living room.,1
A futuristic city skyline with neon lights and flying vehicles #151,0
A futuristic city skyline with neon lights and flying vehicles #196,0
A 1920s silent film starlet framed in a vintage oval mirror adorned with pearls.,1
A 16th‐century alchemist’s lab with alembics and bubbling crucibles.,1
A futuristic city skyline with neon lights and flying vehicles #212,0
A 1950s vinyl record store interior with bins of albums and classic rock posters.,1
A 1950s suburban picnic in a park with family gathered on a red‐white checkered blanket.,1
A Roman senator writing on a wax tablet under a marble portico.,1
A 19th‐century Arabian caravan crossing desert dunes under a full moon.,1
A futuristic city skyline with neon lights and flying vehicles #382,0
"A Roman triumph parade through the Via Sacra, soldiers escorting a chariot.",1
A 1920s Charleston dance competition inside a grand ballroom.,1
A futuristic city skyline with neon lights and flying vehicles #361,0
A 1920s silent film director’s megaphone and clapboard sitting on a studio lot.,1
A medieval alchemist’s glass retort bubbling with colored liquid over a hearth.,1
A sepia‐toned street scene in Victorian London with horse‐drawn carriages on cobblestones.,1
A futuristic city skyline with neon lights and flying vehicles #492,0
A futuristic city skyline with neon lights and flying vehicles #431,0
A futuristic city skyline with neon lights and flying vehicles #401,0
A futuristic city skyline with neon lights and flying vehicles #185,0
A medieval manuscript scribe’s quill pen dipping into an inkpot on a parchment.,1
A futuristic city skyline with neon lights and flying vehicles #324,0
A 1950s suburban roller skate shop with skates hanging behind the counter.,1
A Roman shield embossed with eagle and laurel wreath propped beside a spear.,1
A futuristic city skyline with neon lights and flying vehicles #265,0
A futuristic city skyline with neon lights and flying vehicles #118,0
A futuristic city skyline with neon lights and flying vehicles #221,0
A medieval knight’s tabard bearing a dragon sigil draped over a wooden chair.,1
A futuristic city skyline with neon lights and flying vehicles #13,0
A futuristic city skyline with neon lights and flying vehicles #343,0
A 1950s soda jerk preparing root beer floats at a chrome soda fountain.,1
A futuristic city skyline with neon lights and flying vehicles #276,0
A futuristic city skyline with neon lights and flying vehicles #213,0
A futuristic city skyline with neon lights and flying vehicles #427,0
A futuristic city skyline with neon lights and flying vehicles #284,0
A futuristic city skyline with neon lights and flying vehicles #64,0
A Roman mosaic floor depicting Achilles and Hector in battle at sunset.,1
A futuristic city skyline with neon lights and flying vehicles #266,0
A futuristic city skyline with neon lights and flying vehicles #2,0
A futuristic city skyline with neon lights and flying vehicles #5,0
A futuristic city skyline with neon lights and flying vehicles #438,0
A gilded Baroque cathedral interior filled with candlelight and incense cloud.,1
A futuristic city skyline with neon lights and flying vehicles #44,0
A futuristic city skyline with neon lights and flying vehicles #66,0
A futuristic city skyline with neon lights and flying vehicles #222,0
A 1920s art deco cocktail lounge with bartenders in tuxedos mixing martinis.,1
A 1950s soda fountain waitress carrying a tray of malted milkshakes.,1
A futuristic city skyline with neon lights and flying vehicles #500,0
A futuristic city skyline with neon lights and flying vehicles #373,0
A 17th‐century Spanish royal portrait in oil painting style with ornate frame.,1
A 1930s New Orleans jazz club with trumpet soloist under a spotlight.,1
A futuristic city skyline with neon lights and flying vehicles #298,0
A futuristic city skyline with neon lights and flying vehicles #137,0
A 1950s backyard sock hop with teens dancing to a live band under car headlights.,1
A futuristic city skyline with neon lights and flying vehicles #189,0
A futuristic city skyline with neon lights and flying vehicles #419,0
A futuristic city skyline with neon lights and flying vehicles #282,0
A futuristic city skyline with neon lights and flying vehicles #152,0
"A medieval castle siege scene at dawn, archers on ramparts loosing arrows.",1
A Roman senator’s togas hanging over a marble bench in a sunlit courtyard.,1
A futuristic city skyline with neon lights and flying vehicles #127,0
A futuristic city skyline with neon lights and flying vehicles #174,0
A futuristic city skyline with neon lights and flying vehicles #471,0
A medieval tapestry workshop with artisans weaving knights and dragons.,1
A Nero‐era Roman banquet scene with guests reclining on couches.,1
A futuristic city skyline with neon lights and flying vehicles #335,0
A futuristic city skyline with neon lights and flying vehicles #398,0
A 16th‐century Dutch canal house reflected in water at golden hour.,1
A futuristic city skyline with neon lights and flying vehicles #240,0
"A mesmerized audience at a 1920s vaudeville theater, red velvet chairs.",1
A futuristic city skyline with neon lights and flying vehicles #319,0
A futuristic city skyline with neon lights and flying vehicles #490,0
A futuristic city skyline with neon lights and flying vehicles #168,0
A futuristic city skyline with neon lights and flying vehicles #16,0
A futuristic city skyline with neon lights and flying vehicles #48,0
A futuristic city skyline with neon lights and flying vehicles #440,0
A 1930s Bollywood film poster design with hand‐painted typography.,1
A futuristic city skyline with neon lights and flying vehicles #65,0
A Carolingian‐era monastery church in a misty forest clearing at dawn.,1
A futuristic city skyline with neon lights and flying vehicles #94,0
"A 1950s suburban garage with a classic car undergoing tune-up, wrenches scattered.",1
A futuristic city skyline with neon lights and flying vehicles #15,0
Ancient Egyptian pharaoh’s funeral procession down the Nile in golden chariots.,1
A 1500s Renaissance sculptor unveiling a marble statue in Florence Piazza.,1
A futuristic city skyline with neon lights and flying vehicles #354,0
A futuristic city skyline with neon lights and flying vehicles #7,0
A futuristic city skyline with neon lights and flying vehicles #85,0
A futuristic city skyline with neon lights and flying vehicles #446,0
"A 1940s‐style warplane flying over Normandy beaches at dawn, in grainy film texture.",1
A futuristic city skyline with neon lights and flying vehicles #102,0
A futuristic city skyline with neon lights and flying vehicles #103,0
A 19200s Speakeasy jazz trumpet player silhouetted against a brick wall.,1
A futuristic city skyline with neon lights and flying vehicles #49,0
A 1400s Chinese imperial court painting showing officials in silk robes.,1
A futuristic city skyline with neon lights and flying vehicles #296,0
A medieval illuminated manuscript page depicting knights in heraldic armor.,1
"1800s Prussian military encampment under a smoky dawn, soldiers polishing muskets.",1
A 1920s flapper girl performing the Charleston under a spotlight in a cabaret.,1
A 1920s jazz club flyer design in bold art deco lettering announcing “Live Tonight.”,1
A medieval chapel interior with frescoes of saints on plaster walls and lit candles.,1
A futuristic city skyline with neon lights and flying vehicles #393,0
A futuristic city skyline with neon lights and flying vehicles #111,0
A futuristic city skyline with neon lights and flying vehicles #247,0
"A Roman colosseum interior shown empty at dawn, light filtering through arches.",1
A futuristic city skyline with neon lights and flying vehicles #311,0
A 1920s silent screen star signing autographs in front of a marquee.,1
A medieval black plague quarantine checkpoint outside a walled city gate.,1
A futuristic city skyline with neon lights and flying vehicles #144,0
A futuristic city skyline with neon lights and flying vehicles #270,0
A futuristic city skyline with neon lights and flying vehicles #36,0
A futuristic city skyline with neon lights and flying vehicles #125,0
A 1950s suburban white picket fence lined with blooming rose bushes at dawn.,1
A medieval siege engine—a trebuchet—being loaded outside stone walls at dawn.,1
A futuristic city skyline with neon lights and flying vehicles #371,0
"A 1950s suburban block party on a sunny afternoon, kids riding bicycles.",1
A futuristic city skyline with neon lights and flying vehicles #54,0
A futuristic city skyline with neon lights and flying vehicles #180,0
1950s suburban kitchen with pastel appliances and a smiling housewife in apron.,1
A futuristic city skyline with neon lights and flying vehicles #348,0
A medieval pilgrim’s scallop‐shell necklace resting on a knotted rope belt.,1
A Roman marble relief carving of Mars and Venus entwined in an imperial palace.,1
"1950s suburban backyard barbecue, kids playing with hula hoops on the lawn.",1
"A 1950s high school prom night in a decorated gymnasium, couples dancing.",1
A futuristic city skyline with neon lights and flying vehicles #17,0
A 1950s drive-in car radio tuned to “Rock ’n’ Roll Classics” under a starry sky.,1
A futuristic city skyline with neon lights and flying vehicles #237,0
A futuristic city skyline with neon lights and flying vehicles #165,0
A futuristic city skyline with neon lights and flying vehicles #297,0
A futuristic city skyline with neon lights and flying vehicles #163,0
A futuristic city skyline with neon lights and flying vehicles #469,0
